trans_id,balance,client_id,district_id,account_id
104394,75713,434,70,356
1043940,41184,4308,44,3570
1043942,40823,4308,44,3570
1043944,47210,4308,44,3570
1043946,53958,4308,44,3570
1044317,22361,4309,39,3571
1044320,20430,4309,39,3571
1044322,23768,4309,39,3571
1044330,16150,4309,39,3571
1044332,25533,4309,39,3571
1044335,27845,4309,39,3571
1044336,23923,4309,39,3571
1044338,24617,4309,39,3571
1044340,25373,4309,39,3571
1044343,23677,4309,39,3571
1044349,22001,4309,39,3571
1044353,27541,4309,39,3571
1044361,19495,4309,39,3571
1044362,23923,4309,39,3571
1044366,37754,4309,39,3571
1044367,33793,4309,39,3571
1044369,29771,4309,39,3571
1044370,32160,4309,39,3571
1044387,31916,4309,39,3571
1044393,28792,4309,39,3571
1044400,26420,4309,39,3571
1044401,34730,4309,39,3571
1044406,30955,4309,39,3571
1044407,30877,4309,39,3571
1044409,27755,4309,39,3571
1044413,34692,4309,39,3571
1044416,33501,4309,39,3571
1044420,22008,4309,39,3571
1044425,35072,4309,39,3571
1044426,30420,4309,39,3571
1044427,25976,4309,39,3571
1044432,17515,4309,39,3571
1044433,24442,4309,39,3571
3423011,14415,13968,61,11359
3423012,20234,13968,61,11359
3423019,15283,13968,61,11359
3423024,36666,13968,61,11359
3423049,42960,13968,61,11359
3423050,35822,13968,61,11359
3423052,28399,13968,61,11359
3423054,25806,13968,61,11359
3423056,24680,13968,61,11359
3423062,28966,13968,61,11359
3423065,20911,13968,61,11359
3423073,26630,13968,61,11359
3423074,26492,13968,61,11359
3423076,25028,13968,61,11359
3423077,15194,13968,61,11359
3423078,16815,13968,61,11359
3423085,26847,13968,61,11359
3423090,44137,13968,61,11359
3424013,39030,13971,67,11362
3424016,18913,13971,67,11362
3424018,26125,13971,67,11362
3424019,21963,13971,67,11362
3424021,24337,13971,67,11362
3424026,24849,13971,67,11362
3424030,31782,13971,67,11362
3424032,34731,13971,67,11362
3424037,33988,13971,67,11362
3424039,44715,13971,67,11362
3424040,41518,13971,67,11362
3424059,55541,13971,67,11362
3424067,26743,13971,67,11362
3424068,28980,13971,67,11362
3424069,29117,13971,67,11362
3424072,27122,13971,67,11362
3424077,37104,13971,67,11362
3424082,31627,13971,67,11362
3424083,34868,13971,67,11362
3424084,38108,13971,67,11362
3424085,38768,13971,67,11362
3424086,47604,13971,67,11362
3424088,46298,13971,67,11362
3424089,43796,13971,67,11362
3424091,41481,13971,67,11362
3424107,55597,13971,67,11362
2438358,22127,9930,9,8039
2438359,56571,9930,9,8039
2438366,68077,9930,9,8039
2438373,39099,9930,9,8039
2438375,59012,9930,9,8039
2438376,40510,9930,9,8039
2438378,47048,9930,9,8039
2438380,33561,9930,9,8039
2438382,110211,9930,9,8039
2438387,83652,9930,9,8039
2438406,21517,9930,9,8039
2438409,29467,9930,9,8039
2438410,28841,9930,9,8039
2438411,23109,9930,9,8039
2438419,35876,9930,9,8039
2438420,32589,9930,9,8039
2438422,74426,9930,9,8039
2438427,39410,9930,9,8039
2438432,37915,9930,9,8039
2438433,32151,9930,9,8039
2438435,83042,9930,9,8039
2438457,26236,9930,9,8039
2438459,19878,9930,9,8039
2438461,24106,9930,9,8039
2438462,46535,9930,9,8039
2438465,37985,9930,9,8039
2438468,29358,9930,9,8039
2438469,77687,9930,9,8039
2438474,51797,9930,9,8039
2438476,25819,9930,9,8039
2438480,34684,9930,9,8039
243891,53106,1008,6,837
243894,40519,1008,6,837
243897,47098,1008,6,837
243898,46724,1008,6,837
2438988,59823,9933,74,8041
2438989,51009,9933,74,8041
2438999,66434,9933,74,8041
243900,52958,1008,6,837
2439005,72054,9933,74,8041
2439006,110619,9933,74,8041
2439010,26643,9933,74,8041
2439014,86833,9933,74,8041
2439015,66122,9933,74,8041
243902,28721,1008,6,837
243904,33641,1008,6,837
243907,25822,1008,6,837
243908,29395,1008,6,837
243909,31392,1008,6,837
243911,31995,1008,6,837
243912,37380,1008,6,837
243917,51863,1008,6,837
243925,59916,1008,6,837
243927,48225,1008,6,837
243928,48409,1008,6,837
243930,61418,1008,6,837
243931,43900,1008,6,837
243932,47335,1008,6,837
243933,47480,1008,6,837
243939,41888,1008,6,837
24394,27668,96,74,81
243942,36933,1008,6,837
243943,42541,1008,6,837
243947,46776,1008,6,837
24397,22248,96,74,81
24399,22091,96,74,81
24400,21612,96,74,81
24401,20316,96,74,81
24402,19512,96,74,81
24406,29697,96,74,81
24407,29260,96,74,81
24414,32677,96,74,81
2442436,52481,9945,31,8051
2442440,40680,9945,31,8051
2442443,49182,9945,31,8051
2442444,48075,9945,31,8051
2442445,50700,9945,31,8051
2442446,52027,9945,31,8051
747643,36496,3079,67,2550
747644,32845,3079,67,2550
747645,33148,3079,67,2550
747646,31230,3079,67,2550
747650,54390,3079,67,2550
747651,45954,3079,67,2550
747654,52663,3079,67,2550
747655,67260,3079,67,2550
747658,65792,3079,67,2550
747663,64434,3079,67,2550
747665,68238,3079,67,2550
747669,77789,3079,67,2550
747944,17889,3080,5,2551
747945,8792,3080,5,2551
747946,24405,3080,5,2551
747947,14401,3080,5,2551
747952,5824,3080,5,2551
747955,1477,3080,5,2551
747959,36397,3080,5,2551
747960,26474,3080,5,2551
747963,33738,3080,5,2551
747965,15210,3080,5,2551
747969,55696,3080,5,2551
747971,14980,3080,5,2551
747973,70668,3080,5,2551
747974,30817,3080,5,2551
747990,15786,3080,5,2551
747994,18980,3080,5,2551
747997,18265,3080,5,2551
748004,19074,3080,5,2551
748005,67297,3080,5,2551
748008,12564,3080,5,2551
748277,33164,3082,52,2552
748278,36640,3082,52,2552
748281,48283,3082,52,2552
748285,40026,3082,52,2552
748286,37793,3082,52,2552
748288,50824,3082,52,2552
748290,39398,3082,52,2552
748292,41335,3082,52,2552
748295,42277,3082,52,2552
748300,57957,3082,52,2552
748301,46976,3082,52,2552
748303,48962,3082,52,2552
748305,46453,3082,52,2552
748313,41899,3082,52,2552
748318,38549,3082,52,2552
748322,34615,3082,52,2552
748326,40656,3082,52,2552
748327,36350,3082,52,2552
748333,55525,3082,52,2552
748683,52326,3083,41,2553
748690,30569,3083,41,2553
748691,32066,3083,41,2553
748695,33320,3083,41,2553
748700,29453,3083,41,2553
748703,21608,3083,41,2553
748704,27875,3083,41,2553
748705,24129,3083,41,2553
748707,30537,3083,41,2553
748708,13770,3083,41,2553
748710,32058,3083,41,2553
748711,27973,3083,41,2553
748713,41328,3083,41,2553
748715,32936,3083,41,2553
748717,33799,3083,41,2553
748718,34032,3083,41,2553
748986,51196,3084,23,2554
748987,53845,3084,23,2554
748988,55109,3084,23,2554
748995,53414,3084,23,2554
748996,67235,3084,23,2554
748997,38989,3084,23,2554
749000,38508,3084,23,2554
749002,45831,3084,23,2554
749006,35150,3084,23,2554
676978,24889,2799,4,2313
676980,21412,2799,4,2313
676984,24738,2799,4,2313
677006,41361,2799,4,2313
677008,43641,2799,4,2313
677009,55690,2799,4,2313
677011,28996,2799,4,2313
677013,36654,2799,4,2313
677014,33799,2799,4,2313
677016,36826,2799,4,2313
677017,43462,2799,4,2313
677020,29670,2799,4,2313
677532,14217,2801,75,2315
677533,18656,2801,75,2315
677536,28759,2801,75,2315
677540,30363,2801,75,2315
677543,29809,2801,75,2315
677546,33584,2801,75,2315
677555,36831,2801,75,2315
677559,35556,2801,75,2315
677560,38449,2801,75,2315
677561,41355,2801,75,2315
677562,44272,2801,75,2315
677566,46684,2801,75,2315
677570,39836,2801,75,2315
677573,44078,2801,75,2315
677574,43876,2801,75,2315
677584,37101,2801,75,2315
677594,21422,2801,75,2315
677597,26938,2801,75,2315
677599,29361,2801,75,2315
677601,24754,2801,75,2315
677604,30306,2801,75,2315
677605,31031,2801,75,2315
677608,35797,2801,75,2315
677609,33194,2801,75,2315
677610,32883,2801,75,2315
677618,31001,2801,75,2315
677623,45528,2801,75,2315
677624,43561,2801,75,2315
677625,42085,2801,75,2315
677635,40722,2801,75,2315
677638,35427,2801,75,2315
879514,40083,3618,54,2996
879518,37256,3618,54,2996
879523,28025,3618,54,2996
879524,35938,3618,54,2996
879525,38780,3618,54,2996
879529,46567,3618,54,2996
879531,43727,3618,54,2996
879548,24080,3618,54,2996
879557,30065,3618,54,2996
879560,34592,3618,54,2996
879563,39054,3618,54,2996
879567,36191,3618,54,2996
879568,34339,3618,54,2996
879570,35115,3618,54,2996
879571,31930,3618,54,2996
879574,40068,3618,54,2996
879575,15831,3618,54,2996
879576,27707,3618,54,2996
879582,36675,3618,54,2996
879584,35923,3618,54,2996
879585,38765,3618,54,2996
879593,51262,3618,54,2996
879605,51579,3618,54,2996
879609,35930,3618,54,2996
879610,37926,3618,54,2996
879611,40312,3618,54,2996
879613,36003,3618,54,2996
879620,47355,3618,54,2996
879621,51594,3618,54,2996
879625,51849,3618,54,2996
358947,19138,1472,1,1219
358949,27156,1472,1,1219
358951,23957,1472,1,1219
358955,26049,1472,1,1219
358956,25733,1472,1,1219
358961,25999,1472,1,1219
358964,26741,1472,1,1219
359107,6664,1473,1,1220
359114,26366,1473,1,1220
359115,29441,1473,1,1220
359116,30924,1473,1,1220
359117,30254,1473,1,1220
359119,33830,1473,1,1220
359125,32241,1473,1,1220
359132,46410,1473,1,1220
359138,47507,1473,1,1220
359142,56750,1473,1,1220
359145,63410,1473,1,1220
359146,66238,1473,1,1220
359159,26950,1473,1,1220
359160,28736,1473,1,1220
359162,23596,1473,1,1220
359169,29465,1473,1,1220
359172,33885,1473,1,1220
359176,33993,1473,1,1220
359179,40495,1473,1,1220
359180,43640,1473,1,1220
359183,43383,1473,1,1220
359184,43400,1473,1,1220
359187,45176,1473,1,1220
359189,50793,1473,1,1220
359191,57181,1473,1,1220
3592,56618,20,46,15
3593,52383,20,46,15
359514,13320,1475,19,1222
359515,19630,1475,19,1222
485794,26389,2006,41,1655
485795,25524,2006,41,1655
485797,22319,2006,41,1655
485798,21690,2006,41,1655
485799,24063,2006,41,1655
485801,48992,2006,41,1655
485803,37131,2006,41,1655
485805,41708,2006,41,1655
485806,41555,2006,41,1655
485807,48993,2006,41,1655
485810,45865,2006,41,1655
485812,51765,2006,41,1655
485997,51930,2008,47,1656
486005,6689,2008,47,1656
486006,10990,2008,47,1656
486010,29977,2008,47,1656
486011,12634,2008,47,1656
486016,17034,2008,47,1656
486017,17677,2008,47,1656
486021,20296,2008,47,1656
48645,27203,197,30,163
48649,33461,197,30,163
48651,31723,197,30,163
48652,34241,197,30,163
48656,30996,197,30,163
48661,26547,197,30,163
48662,26630,197,30,163
48665,27314,197,30,163
486691,6287,2011,46,1659
486694,23948,2011,46,1659
486699,24829,2011,46,1659
486702,30669,2011,46,1659
486703,32818,2011,46,1659
486708,34541,2011,46,1659
48672,27087,197,30,163
486733,12650,2011,46,1659
486737,21605,2011,46,1659
486739,26931,2011,46,1659
48674,26158,197,30,163
486743,29213,2011,46,1659
486745,24490,2011,46,1659
486746,27679,2011,46,1659
486747,30882,2011,46,1659
486748,33296,2011,46,1659
48676,25856,197,30,163
48685,35437,197,30,163
48686,35719,197,30,163
48688,38295,197,30,163
48689,35746,197,30,163
196118,32397,797,8,665
196121,32606,797,8,665
196122,38833,797,8,665
196124,46306,797,8,665
196126,48438,797,8,665
196128,50326,797,8,665
196129,43300,797,8,665
196135,49316,797,8,665
196136,58907,797,8,665
196144,77453,797,8,665
196150,90408,797,8,665
1962903,68132,8030,1,6649
1962910,52693,8030,1,6649
1963,41875,10,57,8
196387,20875,798,27,666
196391,46463,798,27,666
196392,51659,798,27,666
196393,51224,798,27,666
196394,43584,798,27,666
196399,47628,798,27,666
196400,37455,798,27,666
196402,39501,798,27,666
196403,43727,798,27,666
196407,61139,798,27,666
196410,67058,798,27,666
196422,31477,798,27,666
196423,18593,798,27,666
196425,38757,798,27,666
196426,35508,798,27,666
196428,35117,798,27,666
196429,48942,798,27,666
196430,41302,798,27,666
196432,39676,798,27,666
196436,35173,798,27,666
196437,40391,798,27,666
196442,51377,798,27,666
196446,64776,798,27,666
196458,30522,798,27,666
196459,29238,798,27,666
196462,37353,798,27,666
196465,42187,798,27,666
196467,37841,798,27,666
196471,43591,798,27,666
196477,42678,798,27,666
196478,50422,798,27,666
196481,57412,798,27,666
1965,40655,10,57,8
196507,57204,798,27,666
196512,63914,798,27,666
196515,71515,798,27,666
196516,73526,798,27,666
1968,42898,10,57,8
1971261,80098,8064,54,6678
1971267,49003,8064,54,6678
163823,28663,660,16,548
163829,36948,660,16,548
163833,37337,660,16,548
163839,27707,660,16,548
163843,23914,660,16,548
163844,21389,660,16,548
163847,26407,660,16,548
163852,23168,660,16,548
163869,26811,660,16,548
163870,27361,660,16,548
163872,17724,660,16,548
163875,19378,660,16,548
163876,18253,660,16,548
163877,19541,660,16,548
163881,18479,660,16,548
163882,19664,660,16,548
163883,22219,660,16,548
163887,23914,660,16,548
163888,28650,660,16,548
163891,26419,660,16,548
163894,24801,660,16,548
163895,22831,660,16,548
163896,18295,660,16,548
163899,23343,660,16,548
163901,21182,660,16,548
163911,12039,660,16,548
163912,16724,660,16,548
163925,30397,660,16,548
163927,31996,660,16,548
163932,23640,660,16,548
163933,28350,660,16,548
163934,29099,660,16,548
163936,23049,660,16,548
163943,22485,660,16,548
163944,25897,660,16,548
163949,36420,660,16,548
163956,24211,660,16,548
163957,28323,660,16,548
163971,17955,660,16,548
163972,22640,660,16,548
163973,17620,660,16,548
164247,37313,662,5,549
164252,40546,662,5,549
164254,31173,662,5,549
164255,15115,662,5,549
164256,21632,662,5,549
1052529,41981,4343,27,3600
1052530,45415,4343,27,3600
1052531,42958,4343,27,3600
1052533,44438,4343,27,3600
1052535,46037,4343,27,3600
1052537,43930,4343,27,3600
1052538,46669,4343,27,3600
1052539,50221,4343,27,3600
1052541,46643,4343,27,3600
1052544,37652,4343,27,3600
1052545,42868,4343,27,3600
1052546,48106,4343,27,3600
1052547,53366,4343,27,3600
1052553,52865,4343,27,3600
1052816,31258,4344,54,3601
1052820,30275,4344,54,3601
1052821,33694,4344,54,3601
1052822,31446,4344,54,3601
1052825,42727,4344,54,3601
1052832,45661,4344,54,3601
1052834,44668,4344,54,3601
1052838,42872,4344,54,3601
1052849,42513,4344,54,3601
1052865,27975,4344,54,3601
1052869,27867,4344,54,3601
1052870,25619,4344,54,3601
1052872,32728,4344,54,3601
1052878,43604,4344,54,3601
1052881,39341,4344,54,3601
1052882,38841,4344,54,3601
1052884,30205,4344,54,3601
1052887,34150,4344,54,3601
1052888,33537,4344,54,3601
1052896,34350,4344,54,3601
1052897,36686,4344,54,3601
1052900,38916,4344,54,3601
105326,23526,437,11,359
105329,24717,437,11,359
105330,22861,437,11,359
1053327,36911,4346,3,3603
1053333,50697,4346,3,3603
105338,20910,437,11,359
105339,21698,437,11,359
105340,23528,437,11,359
1053417,21335,4347,54,3604
1053421,23208,4347,54,3604
1053429,31238,4347,54,3604
1053431,33861,4347,54,3604
1053434,34862,4347,54,3604
1053435,38025,4347,54,3604
1053440,24592,4347,54,3604
1053442,30644,4347,54,3604
1053450,30122,4347,54,3604
1053453,24817,4347,54,3604
1053455,29870,4347,54,3604
1053460,29318,4347,54,3604
1053461,32457,4347,54,3604
1053462,35608,4347,54,3604
1053466,34587,4347,54,3604
1053467,37747,4347,54,3604
1053471,44551,4347,54,3604
1053472,44467,4347,54,3604
1053473,45746,4347,54,3604
105349,16759,437,11,359
1053491,29869,4347,54,3604
1053499,34033,4347,54,3604
1053502,30493,4347,54,3604
1053506,30969,4347,54,3604
1053507,34132,4347,54,3604
221930,26728,904,1,754
221935,33007,904,1,754
221939,34557,904,1,754
221941,35235,904,1,754
221943,29575,904,1,754
221945,24362,904,1,754
221946,27607,904,1,754
221948,32335,904,1,754
221949,31759,904,1,754
221950,33911,904,1,754
221953,26379,904,1,754
221955,25831,904,1,754
221958,27694,904,1,754
221960,22513,904,1,754
221962,20448,904,1,754
221965,23308,904,1,754
221966,24622,904,1,754
221979,26556,904,1,754
221980,29818,904,1,754
221984,27862,904,1,754
221986,31306,904,1,754
221987,32928,904,1,754
221989,33606,904,1,754
221990,29794,904,1,754
221991,27946,904,1,754
221992,23186,904,1,754
221996,30706,904,1,754
221999,30115,904,1,754
222000,28067,904,1,754
222001,24750,904,1,754
222005,23019,904,1,754
222008,20884,904,1,754
222013,19759,904,1,754
222014,22993,904,1,754
222204,35447,905,38,755
222206,48050,905,38,755
222207,38984,905,38,755
222208,41285,905,38,755
222209,43185,905,38,755
222227,45459,905,38,755
222229,37292,905,38,755
222231,37541,905,38,755
222234,31815,905,38,755
222235,34545,905,38,755
222544,32196,907,51,757
222546,31995,907,51,757
222547,37825,907,51,757
222549,37877,907,51,757
222555,37285,907,51,757
222559,41671,907,51,757
222560,42370,907,51,757
222569,45642,907,51,757
222573,51755,907,51,757
222576,51578,907,51,757
222578,53846,907,51,757
222579,57298,907,51,757
222580,59065,907,51,757
222583,69562,907,51,757
222585,65064,907,51,757
222590,68196,907,51,757
222594,72097,907,51,757
222595,72682,907,51,757
222596,72400,907,51,757
222615,30389,907,51,757
222616,25258,907,51,757
222621,30939,907,51,757
222626,31076,907,51,757
222627,30647,907,51,757
222628,33427,907,51,757
222629,30201,907,51,757
222632,39532,907,51,757
222633,40241,907,51,757
222635,39779,907,51,757
222637,38884,907,51,757
397065,19639,1638,40,1351
397069,17042,1638,40,1351
397070,18210,1638,40,1351
397074,21965,1638,40,1351
397086,30719,1638,40,1351
397249,59326,1639,1,1352
397250,63403,1639,1,1352
397257,82050,1639,1,1352
397258,70283,1639,1,1352
397259,67791,1639,1,1352
397260,72549,1639,1,1352
397264,58377,1639,1,1352
397270,47413,1639,1,1352
397278,47431,1639,1,1352
397279,53844,1639,1,1352
397280,55932,1639,1,1352
397282,66411,1639,1,1352
397283,63265,1639,1,1352
397288,58047,1639,1,1352
397291,60157,1639,1,1352
397292,59258,1639,1,1352
397293,68422,1639,1,1352
397311,78429,1639,1,1352
397313,57588,1639,1,1352
397314,61974,1639,1,1352
397315,70553,1639,1,1352
397321,71898,1639,1,1352
397323,78635,1639,1,1352
397326,48647,1639,1,1352
397327,47020,1639,1,1352
397328,52187,1639,1,1352
397329,51704,1639,1,1352
397331,43510,1639,1,1352
397334,44983,1639,1,1352
397336,38427,1639,1,1352
397337,39429,1639,1,1352
397341,68761,1639,1,1352
397343,59820,1639,1,1352
397345,63871,1639,1,1352
397346,71285,1639,1,1352
397349,58274,1639,1,1352
397351,56712,1639,1,1352
397352,55813,1639,1,1352
397372,35213,1639,1,1352
397376,53121,1639,1,1352
397377,51271,1639,1,1352
397381,50543,1639,1,1352
397382,43191,1639,1,1352
397394,41928,1639,1,1352
397397,33550,1639,1,1352
397401,52102,1639,1,1352
397406,63530,1639,1,1352
397408,36223,1639,1,1352
397413,38638,1639,1,1352
397432,53379,1639,1,1352
397433,57375,1639,1,1352
397440,68891,1639,1,1352
397441,68709,1639,1,1352
397442,61357,1639,1,1352
397444,54719,1639,1,1352
397450,43755,1639,1,1352
397451,40321,1639,1,1352
397452,41268,1639,1,1352
397453,42130,1639,1,1352
397454,41794,1639,1,1352
397455,48457,1639,1,1352
397458,47218,1639,1,1352
397459,50186,1639,1,1352
397461,68548,1639,1,1352
397462,62753,1639,1,1352
397467,74549,1639,1,1352
397469,55085,1639,1,1352
397470,56989,1639,1,1352
397472,55600,1639,1,1352
397770,30706,1640,51,1353
397771,25682,1640,51,1353
843767,28570,3471,1,2872
843770,26780,3471,1,2872
843772,20149,3471,1,2872
843774,18775,3471,1,2872
843776,24067,3471,1,2872
843777,21293,3471,1,2872
843783,23488,3471,1,2872
843784,20957,3471,1,2872
843785,20580,3471,1,2872
843787,19812,3471,1,2872
843802,22985,3471,1,2872
843803,24511,3471,1,2872
843804,17042,3471,1,2872
843805,12653,3471,1,2872
843809,15105,3471,1,2872
843811,14326,3471,1,2872
843816,14515,3471,1,2872
843823,15753,3471,1,2872
843824,21441,3471,1,2872
843842,18249,3471,1,2872
843843,11994,3471,1,2872
843849,11202,3471,1,2872
843850,10821,3471,1,2872
843853,9651,3471,1,2872
843855,14957,3471,1,2872
843857,12049,3471,1,2872
843860,16969,3471,1,2872
844032,13004,3472,70,2873
844033,24192,3472,70,2873
844037,26276,3472,70,2873
844038,32692,3472,70,2873
844041,38880,3472,70,2873
844044,49674,3472,70,2873
844066,51349,3472,70,2873
844073,36177,3472,70,2873
844074,46913,3472,70,2873
844075,42035,3472,70,2873
844079,80403,3472,70,2873
844080,63295,3472,70,2873
844081,67541,3472,70,2873
844103,38242,3472,70,2873
844106,26858,3472,70,2873
844111,29360,3472,70,2873
844114,52936,3472,70,2873
844115,59928,3472,70,2873
844116,50620,3472,70,2873
844118,50818,3472,70,2873
844119,53168,3472,70,2873
844120,54028,3472,70,2873
844139,42618,3472,70,2873
844143,21955,3472,70,2873
844144,29182,3472,70,2873
844150,53697,3472,70,2873
844151,59389,3472,70,2873
844153,55627,3472,70,2873
844156,54789,3472,70,2873
844648,52369,3476,60,2876
844656,58422,3476,60,2876
844658,40889,3476,60,2876
408763,10038,1685,61,1392
408767,37283,1685,61,1392
408769,34334,1685,61,1392
408770,41385,1685,61,1392
408771,34078,1685,61,1392
408779,37044,1685,61,1392
408783,46987,1685,61,1392
408787,14463,1685,61,1392
408789,40157,1685,61,1392
408791,46717,1685,61,1392
408799,70209,1685,61,1392
408801,73005,1685,61,1392
408802,75444,1685,61,1392
408807,72407,1685,61,1392
408817,90141,1685,61,1392
409129,24123,1686,1,1393
409131,26945,1686,1,1393
409132,24692,1686,1,1393
409133,24230,1686,1,1393
409136,36618,1686,1,1393
409137,36724,1686,1,1393
409138,37714,1686,1,1393
409142,37223,1686,1,1393
409265,6941,1688,32,1394
409266,13282,1688,32,1394
409267,19623,1688,32,1394
409272,28852,1688,32,1394
409274,35138,1688,32,1394
409278,38040,1688,32,1394
409280,42294,1688,32,1394
409288,40255,1688,32,1394
409291,35937,1688,32,1394
409294,39214,1688,32,1394
409295,30131,1688,32,1394
409296,34474,1688,32,1394
409297,38834,1688,32,1394
409298,42571,1688,32,1394
409299,46965,1688,32,1394
409302,48617,1688,32,1394
409306,53999,1688,32,1394
409308,56815,1688,32,1394
409310,65738,1688,32,1394
409312,67266,1688,32,1394
409340,35953,1688,32,1394
409341,37542,1688,32,1394
409344,31198,1688,32,1394
409347,30744,1688,32,1394
409349,34615,1688,32,1394
409353,32803,1688,32,1394
409354,32873,1688,32,1394
409355,23790,1688,32,1394
409358,36230,1688,32,1394
409360,45037,1688,32,1394
409365,54587,1688,32,1394
409368,50474,1688,32,1394
409394,34492,1688,32,1394
409395,36695,1688,32,1394
409399,38669,1688,32,1394
409401,43237,1688,32,1394
409402,28180,1688,32,1394
409412,39658,1688,32,1394
409414,34768,1688,32,1394
409417,38188,1688,32,1394
409418,41925,1688,32,1394
409419,46319,1688,32,1394
409420,50732,1688,32,1394
409421,47104,1688,32,1394
409426,52313,1688,32,1394
409429,60621,1688,32,1394
409430,61492,1688,32,1394
409431,65973,1688,32,1394
409660,19731,1689,1,1395
409668,17833,1689,1,1395
409674,28402,1689,1,1395
409676,38526,1689,1,1395
409677,38202,1689,1,1395
409678,37046,1689,1,1395
409683,33448,1689,1,1395
409687,44165,1689,1,1395
409689,46661,1689,1,1395
409929,27607,1690,46,1396
409942,10879,1690,46,1396
409943,19428,1690,46,1396
409944,24636,1690,46,1396
409945,84788,1690,46,1396
409948,12554,1690,46,1396
731826,52079,3019,30,2501
731829,50052,3019,30,2501
731834,40807,3019,30,2501
731836,47706,3019,30,2501
731837,48185,3019,30,2501
73186,87645,294,58,243
73187,45187,294,58,243
73192,25515,294,58,243
73194,18123,294,58,243
73195,82199,294,58,243
73196,32802,294,58,243
73197,24145,294,58,243
73200,21318,294,58,243
73202,22660,294,58,243
73205,21170,294,58,243
73207,15153,294,58,243
732104,23975,3020,32,2502
732106,17600,3020,32,2502
732109,15784,3020,32,2502
732110,13668,3020,32,2502
732117,18877,3020,32,2502
732118,13564,3020,32,2502
732119,18460,3020,32,2502
732120,20459,3020,32,2502
732122,22690,3020,32,2502
732124,24210,3020,32,2502
732321,38356,3021,1,2503
732322,33442,3021,1,2503
732323,32171,3021,1,2503
732329,29664,3021,1,2503
732331,33803,3021,1,2503
732338,37308,3021,1,2503
732349,39852,3021,1,2503
732356,41027,3021,1,2503
732357,41264,3021,1,2503
732359,30844,3021,1,2503
732360,32248,3021,1,2503
732361,40454,3021,1,2503
732365,23134,3021,1,2503
732367,22792,3021,1,2503
732371,29240,3021,1,2503
732373,31788,3021,1,2503
732379,42360,3021,1,2503
732380,39449,3021,1,2503
732381,43989,3021,1,2503
732383,46699,3021,1,2503
732730,34051,3023,16,2504
732734,30107,3023,16,2504
732736,31608,3023,16,2504
732738,30287,3023,16,2504
732740,24803,3023,16,2504
762232,26494,3139,46,2602
762243,48541,3139,46,2602
762246,44143,3139,46,2602
762250,40512,3139,46,2602
762252,46309,3139,46,2602
762266,22142,3139,46,2602
762267,26038,3139,46,2602
762270,34523,3139,46,2602
762271,9385,3139,46,2602
762272,35513,3139,46,2602
762276,41110,3139,46,2602
762280,39428,3139,46,2602
762283,30893,3139,46,2602
762284,35615,3139,46,2602
762288,42236,3139,46,2602
762433,11132,3141,9,2603
762434,16548,3141,9,2603
762437,29649,3141,9,2603
762439,20187,3141,9,2603
762442,25794,3141,9,2603
762445,24020,3141,9,2603
762455,28566,3141,9,2603
762472,24170,3141,9,2603
762476,19237,3141,9,2603
762478,22584,3141,9,2603
762481,20810,3141,9,2603
1061647,63136,4376,70,3628
1061649,57876,4376,70,3628
1061655,54017,4376,70,3628
1061656,66229,4376,70,3628
1061674,65150,4376,70,3628
1061675,57336,4376,70,3628
1061676,58479,4376,70,3628
1061677,59235,4376,70,3628
1061678,47299,4376,70,3628
1061681,59450,4376,70,3628
1061682,58631,4376,70,3628
1061687,69430,4376,70,3628
1061689,70409,4376,70,3628
1061691,69794,4376,70,3628
1061696,66434,4376,70,3628
1061703,55808,4376,70,3628
1061719,41740,4376,70,3628
1061720,42682,4376,70,3628
1061721,42225,4376,70,3628
1061733,61406,4376,70,3628
1061738,68616,4376,70,3628
1061740,75538,4376,70,3628
1061747,62702,4376,70,3628
1061751,52674,4376,70,3628
1061752,64886,4376,70,3628
1062028,29435,4377,48,3629
1062035,26893,4377,48,3629
1062040,28672,4377,48,3629
1062041,25551,4377,48,3629
1062048,20344,4377,48,3629
1062056,27954,4377,48,3629
1062060,23472,4377,48,3629
1062061,28273,4377,48,3629
1062064,30051,4377,48,3629
1062066,19346,4377,48,3629
1062083,21848,4377,48,3629
1062085,18161,4377,48,3629
1062087,22167,4377,48,3629
1062088,26428,4377,48,3629
1062089,31162,4377,48,3629
1062093,27216,4377,48,3629
1062094,19593,4377,48,3629
1062099,22719,4377,48,3629
1071598,15698,4414,50,3661
1071602,26673,4414,50,3661
1071606,27761,4414,50,3661
1071612,19627,4414,50,3661
1071613,21337,4414,50,3661
1071614,19927,4414,50,3661
1071616,23351,4414,50,3661
1071617,25074,4414,50,3661
1071618,22882,4414,50,3661
1071640,23227,4414,50,3661
1071643,21430,4414,50,3661
1071646,16455,4414,50,3661
1071654,19572,4414,50,3661
1071655,18221,4414,50,3661
1071656,15210,4414,50,3661
1071658,15579,4414,50,3661
1071663,24170,4414,50,3661
1071664,25910,4414,50,3661
10718,54334,44,38,36
1071964,71428,4416,67,3663
1071965,67086,4416,67,3663
1071966,67853,4416,67,3663
1071967,65441,4416,67,3663
1071971,75436,4416,67,3663
1071976,86630,4416,67,3663
1071979,75696,4416,67,3663
1071986,67422,4416,67,3663
1071993,60433,4416,67,3663
1071997,61860,4416,67,3663
1072000,69861,4416,67,3663
1072001,39233,4416,67,3663
1072003,53384,4416,67,3663
1072005,53696,4416,67,3663
10722,33257,44,38,36
